,speech,word_count,sentence_count,average_words,average_syl_per_word,flesch_kincaid_score,flesch_kincaid_grade_level,total_gendered_terms,female_gendered_terms,male_gendered_terms,terms_of_equality,terms_for_race,terms_for_religion,political_party,president,time_period
351,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_007.txt' mode='rt' encoding='cp1252'>,394,11,35.72727272727273,1.7106598984771573,25.84999077065072,18.529423165666817,0,0,0,0,10,0,8.0,hayes,4.0
352,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_008.txt' mode='rt' encoding='cp1252'>,2387,55,43.945454545454545,1.6614997905320485,21.667481357352358,21.15442480100545,3,0,3,0,1,0,8.0,hayes,4.0
353,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_009.txt' mode='rt' encoding='cp1252'>,4915,167,30.119760479041915,1.6447609359104782,37.11666793574602,15.564885630569993,17,0,17,4,1,0,8.0,hayes,4.0
354,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_010.txt' mode='rt' encoding='cp1252'>,4132,129,32.674418604651166,1.6984511132623428,29.981500934284895,17.1947463923096,11,0,11,1,0,0,8.0,hayes,4.0
355,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_011.txt' mode='rt' encoding='cp1252'>,546,15,36.8,1.7417582417582418,22.13025274725277,19.31474725274725,0,0,0,0,3,0,8.0,hayes,5.0
356,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_012.txt' mode='rt' encoding='cp1252'>,11633,349,34.32378223495702,1.7110805467205363,27.238946778961264,17.98702552293557,23,1,22,6,18,0,8.0,hayes,4.0
357,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_013.txt' mode='rt' encoding='cp1252'>,3592,90,40.56666666666667,1.640033407572383,26.91300705270973,19.583394209354122,27,0,27,1,0,0,8.0,hayes,5.0
358,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_014.txt' mode='rt' encoding='cp1252'>,13354,476,28.75,1.7165643252957916,32.43240807997603,15.877959038490342,25,2,23,5,22,0,8.0,hayes,5.0
359,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_015.txt' mode='rt' encoding='cp1252'>,1253,33,38.515151515151516,1.656025538707103,27.642360637500303,18.97201044765291,1,0,1,0,0,0,8.0,hayes,5.0
360,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_000.txt' mode='rt' encoding='cp1252'>,3749,165,23.418181818181818,1.724193118164844,37.19880765779968,13.888569703436072,10,3,7,2,2,2,8.0,hoover,7.0
361,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_001.txt' mode='rt' encoding='cp1252'>,6189,283,22.858657243816253,1.6813701728873809,41.38954627125409,13.165044365159435,28,7,21,12,3,0,8.0,hoover,7.0
362,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_002.txt' mode='rt' encoding='cp1252'>,373,13,29.23076923076923,1.6997319034852547,33.368450195916694,15.86683646112601,2,0,2,2,0,0,8.0,hoover,7.0
363,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_003.txt' mode='rt' encoding='cp1252'>,640,37,18.027027027027028,1.5484375,57.5397550675676,9.712103040540544,6,1,5,0,4,0,8.0,hoover,7.0
364,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_004.txt' mode='rt' encoding='cp1252'>,1095,32,35.125,1.7342465753424658,24.465864726027405,18.572859589041098,8,0,8,0,0,0,8.0,hoover,7.0
365,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_005.txt' mode='rt' encoding='cp1252'>,214,6,35.666666666666664,1.6962616822429906,27.12959501557637,18.33588785046729,0,0,0,0,0,0,8.0,hoover,7.0
366,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_006.txt' mode='rt' encoding='cp1252'>,996,45,22.8,1.608433734939759,47.61950602409641,12.281518072289156,0,0,0,0,1,0,8.0,hoover,7.0
367,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_007.txt' mode='rt' encoding='cp1252'>,595,21,28.952380952380953,1.5815126050420167,43.652366946778756,14.36327731092437,5,0,5,0,0,0,8.0,hoover,7.0
368,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_008.txt' mode='rt' encoding='cp1252'>,10996,411,27.364963503649633,1.7473626773372135,31.232679541067398,15.701215359002479,25,1,24,2,2,0,8.0,hoover,7.0
369,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_009.txt' mode='rt' encoding='cp1252'>,407,25,16.88,1.7886977886977886,38.377967076167124,12.099833906633908,0,0,0,0,0,0,8.0,hoover,7.0
370,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_010.txt' mode='rt' encoding='cp1252'>,617,32,19.9375,1.73419773095624,39.88530946110214,12.649158225283635,0,0,0,0,0,0,8.0,hoover,7.0
371,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_011.txt' mode='rt' encoding='cp1252'>,1679,81,21.28395061728395,1.7069684335914235,40.822260641622364,12.852968257119539,5,0,5,1,0,0,8.0,hoover,7.0
372,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_012.txt' mode='rt' encoding='cp1252'>,2166,76,29.236842105263158,1.5863342566943675,42.95572714681444,14.531112650046168,1,1,0,0,0,0,8.0,hoover,7.0
373,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_013.txt' mode='rt' encoding='cp1252'>,3701,179,21.446927374301676,1.7089975682248042,40.48517444326538,12.940472981030343,14,0,14,0,0,0,8.0,hoover,7.0
374,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_014.txt' mode='rt' encoding='cp1252'>,4542,165,28.036363636363635,1.7840158520475562,27.450349825867676,16.39556887234298,4,1,3,2,2,0,8.0,hoover,7.0
375,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_015.txt' mode='rt' encoding='cp1252'>,316,13,24.76923076923077,1.7025316455696202,37.66005355404093,14.15987341772152,0,0,0,0,0,0,8.0,hoover,7.0
376,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_016.txt' mode='rt' encoding='cp1252'>,1465,47,31.74468085106383,1.6839590443686008,32.15121378258661,16.66114225546438,0,0,0,0,0,0,8.0,hoover,7.0
377,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_017.txt' mode='rt' encoding='cp1252'>,2228,85,26.95294117647059,1.6225314183123878,42.21160671665436,14.067517794909708,7,1,6,2,0,0,8.0,hoover,7.0
378,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_018.txt' mode='rt' encoding='cp1252'>,1394,57,25.105263157894736,1.6678622668579628,40.252010118553216,13.881827380502909,10,3,7,0,0,0,8.0,hoover,7.0
379,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_019.txt' mode='rt' encoding='cp1252'>,874,65,14.23076923076923,1.6876430205949657,49.61616968843515,9.874187643020598,0,0,0,0,2,0,8.0,hoover,7.0
380,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_020.txt' mode='rt' encoding='cp1252'>,971,46,21.804347826086957,1.576725025746653,51.31264977835491,11.519050955984419,0,0,0,0,0,0,8.0,hoover,7.0
381,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_021.txt' mode='rt' encoding='cp1252'>,5689,252,23.19047619047619,1.7966250659166814,31.30218609011544,14.654461492102556,5,0,5,2,0,0,8.0,hoover,7.0
382,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_022.txt' mode='rt' encoding='cp1252'>,826,49,17.387755102040817,1.757869249394673,40.47069007263926,11.934081632653065,2,1,1,0,0,0,8.0,hoover,7.0
383,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_023.txt' mode='rt' encoding='cp1252'>,7243,342,21.91812865497076,1.6661604307607345,43.63092697284654,12.618763258415267,28,5,23,4,5,0,8.0,hoover,7.0
384,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_024.txt' mode='rt' encoding='cp1252'>,2565,82,32.0,1.6900584795321638,31.376052631578972,16.832690058479532,1,0,1,0,0,0,8.0,hoover,7.0
385,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_025.txt' mode='rt' encoding='cp1252'>,6614,293,23.320819112627987,1.6679770184457212,42.05351284017459,13.187248271584426,47,4,43,13,3,1,8.0,hoover,7.0
386,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_026.txt' mode='rt' encoding='cp1252'>,4211,196,22.010204081632654,1.741629066729993,37.15282381178548,13.545202579250653,2,0,2,1,3,1,8.0,hoover,7.0
387,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_027.txt' mode='rt' encoding='cp1252'>,8684,328,27.103658536585368,1.6248272685398435,41.86439966689511,14.15338859803845,144,11,133,1,6,0,8.0,hoover,7.0
388,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_028.txt' mode='rt' encoding='cp1252'>,7983,331,24.764350453172206,1.6392333709131905,43.020041110774315,13.41105045351281,58,21,37,1,5,0,8.0,hoover,7.0
389,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_000.txt' mode='rt' encoding='cp1252'>,1130,26,44.38461538461539,1.6973451327433628,18.189217154526915,21.748672566371685,3,0,3,0,1,0,5.0,jackson,2.0
390,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_001.txt' mode='rt' encoding='cp1252'>,898,27,33.81481481481482,1.6302895322939865,34.59046853089171,16.835194258846823,1,0,1,1,2,0,5.0,jackson,2.0
391,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_002.txt' mode='rt' encoding='cp1252'>,409,6,68.83333333333333,1.7481662591687042,-10.925698859005678,31.883361858190714,3,0,3,0,0,0,5.0,jackson,2.0
392,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_003.txt' mode='rt' encoding='cp1252'>,5488,120,46.49166666666667,1.6698250728862973,18.3787571671526,22.245685860058305,13,2,11,2,0,0,5.0,jackson,2.0
393,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_004.txt' mode='rt' encoding='cp1252'>,10534,303,35.755775577557756,1.668786785646478,29.363525723086866,18.046436545875967,63,20,43,1,9,0,5.0,jackson,2.0
394,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_005.txt' mode='rt' encoding='cp1252'>,859,7,123.42857142857143,1.6472642607683352,-57.80355646100112,51.98486113420921,3,0,3,0,0,0,5.0,jackson,2.0
395,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_006.txt' mode='rt' encoding='cp1252'>,15050,383,40.287206266318535,1.6720265780730896,24.4900371347033,19.851924065126685,68,16,52,4,14,1,5.0,jackson,2.0
396,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_007.txt' mode='rt' encoding='cp1252'>,7184,168,43.74404761904762,1.655066815144766,22.41613910541949,20.999966990136816,37,5,32,4,10,3,5.0,jackson,2.0
397,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_008.txt' mode='rt' encoding='cp1252'>,416,10,42.0,1.6538461538461537,24.289615384615416,20.305384615384614,0,0,0,0,1,0,5.0,jackson,2.0
398,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_009.txt' mode='rt' encoding='cp1252'>,8095,235,35.43404255319149,1.612970969734404,34.41210276898008,17.26233403861065,20,1,19,8,0,0,5.0,jackson,2.0
399,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_010.txt' mode='rt' encoding='cp1252'>,2618,67,39.701492537313435,1.62987012987013,28.650972087613894,19.126049622019774,16,13,3,0,13,0,5.0,jackson,2.0
400,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_011.txt' mode='rt' encoding='cp1252'>,7868,196,41.12755102040816,1.6548042704626333,25.09409443314695,19.97643528941826,14,0,14,5,4,2,5.0,jackson,2.0
401,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_012.txt' mode='rt' encoding='cp1252'>,600,10,60.1,1.6466666666666667,6.525500000000022,27.279666666666667,0,0,0,0,0,0,5.0,jackson,2.0
402,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_013.txt' mode='rt' encoding='cp1252'>,8881,240,37.80833333333333,1.6057876365274182,32.60990761644709,18.103544111023535,24,4,20,4,2,1,5.0,jackson,2.0
403,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_014.txt' mode='rt' encoding='cp1252'>,1184,31,39.096774193548384,1.6875,24.389274193548403,19.570241935483875,2,0,2,0,0,0,5.0,jackson,2.0
404,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_015.txt' mode='rt' encoding='cp1252'>,11453,208,55.57692307692308,1.6455077272330394,11.214469353007956,25.50199118134987,83,28,55,4,1,0,5.0,jackson,2.0
405,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_016.txt' mode='rt' encoding='cp1252'>,325,8,40.75,1.676923076923077,23.6060576923077,20.09019230769231,2,0,2,0,0,0,5.0,jackson,2.0
406,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_017.txt' mode='rt' encoding='cp1252'>,12609,252,50.65079365079365,1.6803077167102862,13.270411610754252,23.9914405809909,130,0,130,0,1,0,5.0,jackson,2.0
407,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_018.txt' mode='rt' encoding='cp1252'>,7401,158,47.50632911392405,1.6026212673962978,23.034316727640288,21.848399309706696,120,0,120,1,0,0,5.0,jackson,2.0
408,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_019.txt' mode='rt' encoding='cp1252'>,7885,187,43.155080213903744,1.6465440710209258,23.734965174517413,20.669701321469386,30,1,29,1,2,0,5.0,jackson,2.0
409,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_020.txt' mode='rt' encoding='cp1252'>,465,8,58.25,1.7247311827956988,1.7989919354838833,27.47932795698925,3,0,3,0,0,0,5.0,jackson,2.0
410,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_021.txt' mode='rt' encoding='cp1252'>,12375,298,42.51677852348993,1.6430707070707071,24.67668798047592,20.37977796759542,32,3,29,6,9,0,5.0,jackson,2.0
411,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_022.txt' mode='rt' encoding='cp1252'>,13419,321,42.797507788161994,1.655488486474402,23.34120363928122,20.635792177781116,39,24,15,4,2,0,5.0,jackson,2.0
412,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_023.txt' mode='rt' encoding='cp1252'>,10832,241,45.93775933609958,1.6569423929098965,20.03084783368169,21.87764637741562,57,13,44,5,0,0,5.0,jackson,2.0
413,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_024.txt' mode='rt' encoding='cp1252'>,1808,40,45.875,1.7063053097345133,15.91844579646019,22.43565265486726,4,4,0,0,1,0,5.0,jackson,2.0
414,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_025.txt' mode='rt' encoding='cp1252'>,8234,183,45.797814207650276,1.624969638085985,22.87778719716067,21.445789270398233,33,0,33,3,3,1,5.0,jackson,2.0
415,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_000.txt' mode='rt' encoding='cp1252'>,1730,38,46.44736842105263,1.5757225433526012,26.384793885001557,21.11799969577122,12,0,12,4,1,0,2.0,jefferson,1.0
416,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_001.txt' mode='rt' encoding='cp1252'>,1224,35,35.885714285714286,1.619281045751634,33.41982352941179,17.512944911297854,29,0,29,2,0,0,2.0,jefferson,1.0
417,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_002.txt' mode='rt' encoding='cp1252'>,242,6,41.0,1.6735537190082646,23.637355371900867,20.147933884297526,9,0,9,0,0,1,2.0,jefferson,1.0
418,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_003.txt' mode='rt' encoding='cp1252'>,3239,90,36.955555555555556,1.6708860759493671,27.968149085794664,18.539122362869197,7,1,6,1,1,0,2.0,jefferson,1.0
419,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_004.txt' mode='rt' encoding='cp1252'>,922,35,27.257142857142856,1.447939262472885,56.673338394793944,12.12596901146576,6,2,4,0,1,0,2.0,jefferson,1.0
420,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_005.txt' mode='rt' encoding='cp1252'>,2128,60,36.416666666666664,1.6221804511278195,32.63561716791983,17.75422932330827,2,0,2,2,3,1,2.0,jefferson,1.0
421,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_006.txt' mode='rt' encoding='cp1252'>,2410,86,28.988372093023255,1.5767634854771784,44.01761145421213,14.321274244909777,5,0,5,0,2,0,2.0,jefferson,1.0
422,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_007.txt' mode='rt' encoding='cp1252'>,1150,45,26.355555555555554,1.348695652173913,65.98445893719808,10.603275362318843,8,1,7,0,0,0,2.0,jefferson,1.0
423,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_008.txt' mode='rt' encoding='cp1252'>,2301,48,48.895833333333336,1.6931768796175575,13.962965151021336,23.45886217948718,1,1,0,2,2,0,2.0,jefferson,1.0
424,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_009.txt' mode='rt' encoding='cp1252'>,1293,35,37.857142857142854,1.654292343387471,28.456867749419985,18.694935366257877,1,0,1,0,5,0,2.0,jefferson,1.0
425,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_010.txt' mode='rt' encoding='cp1252'>,1002,29,35.44827586206897,1.6307385229540918,32.89452095808386,17.477542157065184,21,19,2,0,0,0,2.0,jefferson,1.0
426,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_011.txt' mode='rt' encoding='cp1252'>,2157,37,59.24324324324324,1.6286509040333796,8.91924162688423,26.732945532458746,9,0,9,3,2,0,2.0,jefferson,1.0
427,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_012.txt' mode='rt' encoding='cp1252'>,2100,52,41.32692307692308,1.6376190476190475,26.345601648351675,19.851404761904764,1,0,1,0,3,0,2.0,jefferson,1.0
428,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_013.txt' mode='rt' encoding='cp1252'>,2894,79,37.59493670886076,1.590186592950933,34.146353476857456,17.836227113276703,11,7,4,1,2,0,2.0,jefferson,1.0
429,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_014.txt' mode='rt' encoding='cp1252'>,429,5,86.2,1.7832167832167831,-31.518139860139826,39.069958041958046,2,0,2,0,0,0,2.0,jefferson,1.0
430,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_015.txt' mode='rt' encoding='cp1252'>,1189,39,31.435897435897434,1.3313708999158957,62.29358596967933,12.380176619007571,16,1,15,0,1,0,2.0,jefferson,1.0
431,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_016.txt' mode='rt' encoding='cp1252'>,855,39,22.871794871794872,1.368421052631579,67.85170715249664,9.477368421052635,22,2,20,0,0,0,2.0,jefferson,1.0
432,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_017.txt' mode='rt' encoding='cp1252'>,2882,72,41.0,1.647467036780014,25.84428868841087,19.840111034004163,13,4,9,2,1,0,2.0,jefferson,1.0
433,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_018.txt' mode='rt' encoding='cp1252'>,1135,38,30.81578947368421,1.6273127753303964,37.886312891258996,15.630448643635521,2,0,2,0,0,0,2.0,jefferson,1.0
434,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_019.txt' mode='rt' encoding='cp1252'>,2483,58,43.758620689655174,1.6560612162706403,22.31722110350387,21.01738442095908,38,0,38,0,0,0,2.0,jefferson,1.0
435,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_020.txt' mode='rt' encoding='cp1252'>,2371,61,39.81967213114754,1.6474061577393504,27.04747184213622,19.379064792471883,4,3,1,0,1,0,2.0,jefferson,1.0
436,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_021.txt' mode='rt' encoding='cp1252'>,1180,25,48.08,1.6711864406779662,16.65142711864408,22.881200000000003,8,6,2,1,1,0,2.0,jefferson,1.0
437,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_022.txt' mode='rt' encoding='cp1252'>,347,8,44.125,1.5475504322766571,31.12535842939485,19.87984510086456,0,0,0,0,1,0,2.0,jefferson,1.0
438,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_023.txt' mode='rt' encoding='cp1252'>,2715,69,40.30434782608695,1.6791896869244936,23.86663944270964,19.94313395788294,9,7,2,1,2,0,2.0,jefferson,1.0
